pair,case_id,noise_rate,seed,correct_top1_a,correct_top1_b,delta_correct_top1,brier_score_a,brier_score_b,delta_brier_score,total_atomic_questions_a,total_atomic_questions_b,delta_total_atomic_questions,verification_questions_a,verification_questions_b,delta_verification_questions,unnecessary_verifications_a,unnecessary_verifications_b,delta_unnecessary_verifications
corrected_vs_model_based,9636,0.3,2027.0,1,1,0.0,0.0030313,0.83044513,-0.82741383,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,9636,0.3,2028.0,1,1,0.0,0.0049747,0.56725667,-0.56228197,2,4,-2.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,97191,0.2,2026.0,0,0,0.0,1.40828164,0.97013989,0.43814175,15,0,15.0,1,0,1.0,1,0,1.0
corrected_vs_model_based,97191,0.2,2027.0,1,0,1.0,0.00661148,0.97013989,-0.96352841,12,0,12.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97191,0.2,2028.0,0,0,0.0,0.93106594,0.97013989,-0.03907395,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97191,0.3,2026.0,1,0,1.0,0.00632609,0.97013989,-0.9638138,12,0,12.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97191,0.3,2027.0,0,0,0.0,1.2882261,0.97013989,0.31808621,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97191,0.3,2028.0,0,0,0.0,0.93757932,0.97013989,-0.03256057,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97228,0.2,2026.0,1,1,0.0,0.12422207,0.07103561,0.05318646,15,13,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,97228,0.2,2027.0,1,0,1.0,0.09137343,1.01831638,-0.92694295,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97228,0.2,2028.0,1,0,1.0,0.04498268,1.61397712,-1.56899444,9,7,2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97228,0.3,2026.0,1,0,1.0,0.02851635,0.90184208,-0.87332573,11,7,4.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,97228,0.3,2027.0,1,1,0.0,0.03397782,0.03743531,-0.00345749,11,14,-3.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,97228,0.3,2028.0,1,0,1.0,0.03819809,0.9219422,-0.88374411,10,7,3.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97540,0.2,2026.0,1,1,0.0,0.00370044,0.00118439,0.00251605,2,4,-2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97540,0.2,2027.0,1,1,0.0,0.00029384,0.00634416,-0.00605032,2,4,-2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97540,0.2,2028.0,1,0,1.0,0.00029384,1.90066743,-1.90037359,2,13,-11.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,97540,0.3,2026.0,1,0,1.0,0.00029384,1.66318099,-1.66288715,2,6,-4.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97540,0.3,2027.0,1,0,1.0,0.00403282,0.82693503,-0.82290221,3,5,-2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97540,0.3,2028.0,1,1,0.0,0.00449253,0.02185863,-0.0173661,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.2,2026.0,0,0,0.0,1.22517645,0.97840861,0.24676784,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.2,2027.0,0,0,0.0,1.08854937,0.97840861,0.11014076,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.2,2028.0,1,0,1.0,0.01007975,0.97840861,-0.96832886,12,0,12.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.3,2026.0,0,0,0.0,1.1838658,0.97840861,0.20545719,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.3,2027.0,1,0,1.0,0.00396363,0.97840861,-0.97444498,13,0,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97571,0.3,2028.0,0,0,0.0,1.42943684,0.97840861,0.45102823,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.2,2026.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.2,2027.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.2,2028.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.3,2026.0,0,0,0.0,1.81603847,1.00322208,0.81281639,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.3,2027.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,97951,0.3,2028.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,99585,0.2,2026.0,1,0,1.0,0.01948264,0.99478881,-0.97530617,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,99585,0.2,2027.0,0,0,0.0,1.94589545,0.99478881,0.95110664,6,0,6.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,99585,0.2,2028.0,1,0,1.0,0.59769717,0.99478881,-0.39709164,15,0,15.0,1,0,1.0,1,0,1.0
corrected_vs_model_based,99585,0.3,2026.0,0,0,0.0,1.02803546,0.99478881,0.03324665,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,99585,0.3,2027.0,1,0,1.0,0.05915919,0.99478881,-0.93562962,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,99585,0.3,2028.0,0,0,0.0,1.08824759,0.99478881,0.09345878,15,0,15.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.2,2026.0,1,1,0.0,0.01404958,0.01404958,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.2,2027.0,1,1,0.0,5.222e-05,5.222e-05,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.2,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.3,2026.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.3,2027.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100333,0.3,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100786,0.2,2026.0,1,1,0.0,0.00682778,0.00682778,0.0,8,8,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100786,0.2,2027.0,1,1,0.0,0.00267944,0.00267944,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100786,0.2,2028.0,1,1,0.0,0.00273291,0.00273291,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100786,0.3,2026.0,1,1,0.0,0.00086641,0.00086641,0.0,12,12,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,100786,0.3,2027.0,1,1,0.0,0.00380653,0.00380653,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100786,0.3,2028.0,1,1,0.0,0.01225333,0.01225333,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.2,2026.0,1,1,0.0,0.00140548,0.00140548,0.0,14,14,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.2,2027.0,1,1,0.0,0.00063794,0.00063794,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.2,2028.0,1,1,0.0,0.01391732,0.01391732,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.3,2026.0,1,1,0.0,0.00063588,0.00063588,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.3,2027.0,1,1,0.0,0.0016335,0.0016335,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,100894,0.3,2028.0,1,1,0.0,0.00071646,0.00071646,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.2,2026.0,1,1,0.0,0.00958545,0.00958545,0.0,11,11,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.2,2027.0,0,0,0.0,1.25867883,1.25867883,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.2,2028.0,0,0,0.0,1.15588263,1.15588263,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.3,2026.0,1,1,0.0,0.48091727,0.48091727,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.3,2027.0,1,1,0.0,0.01902563,0.01902563,0.0,13,13,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101434,0.3,2028.0,1,1,0.0,0.75239724,0.75239724,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.2,2026.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.2,2027.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.2,2028.0,1,1,0.0,0.00763783,0.00763783,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.3,2026.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.3,2027.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,101999,0.3,2028.0,1,1,0.0,0.00642346,0.00642346,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.2,2026.0,1,1,0.0,0.00518576,0.00518576,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.2,2027.0,1,1,0.0,0.00012002,0.00012002,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.2,2028.0,1,1,0.0,0.01769187,0.01769187,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.3,2026.0,0,0,0.0,1.92256059,1.92256059,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.3,2027.0,1,1,0.0,0.00171812,0.00171812,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102209,0.3,2028.0,1,1,0.0,0.00033147,0.00033147,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.2,2026.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.2,2027.0,1,1,0.0,0.02500434,0.02500434,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.2,2028.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.3,2026.0,1,1,0.0,0.01079208,0.01079208,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.3,2027.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102711,0.3,2028.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.2,2026.0,1,1,0.0,7.583e-05,7.583e-05,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.2,2027.0,1,1,0.0,7.583e-05,7.583e-05,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.2,2028.0,1,1,0.0,0.00013834,0.00013834,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.3,2026.0,1,1,0.0,1.066e-05,1.066e-05,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.3,2027.0,1,1,0.0,0.00130488,0.00130488,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102872,0.3,2028.0,0,0,0.0,1.77638613,1.77638613,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.2,2026.0,1,1,0.0,7.893e-05,7.893e-05,0.0,7,7,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.2,2027.0,1,1,0.0,0.03843531,0.03843531,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.2,2028.0,1,1,0.0,0.00800102,0.00800102,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.3,2026.0,1,1,0.0,0.00040953,0.00040953,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.3,2027.0,1,1,0.0,0.00456254,0.00456254,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,102986,0.3,2028.0,0,0,0.0,1.66708747,1.66708747,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.2,2026.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.2,2027.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.2,2028.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.3,2026.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.3,2027.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,103775,0.3,2028.0,0,0,0.0,1.89523385,1.89523385,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.2,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.2,2027.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.2,2028.0,1,1,0.0,0.01049845,0.01049845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.3,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.3,2027.0,1,1,0.0,0.0067598,0.0067598,0.0,4,4,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,104168,0.3,2028.0,1,1,0.0,0.01049845,0.01049845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.2,2026.0,1,1,0.0,0.00627414,0.00627414,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.2,2027.0,1,1,0.0,0.00319686,0.00319686,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.2,2028.0,0,0,0.0,1.78391216,1.78391216,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.3,2026.0,1,1,0.0,0.00106455,0.00106455,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.3,2027.0,1,1,0.0,0.00041267,0.00041267,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105358,0.3,2028.0,0,0,0.0,1.089127,1.089127,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.2,2026.0,1,1,0.0,0.28193214,0.28193214,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.2,2027.0,1,1,0.0,0.11494231,0.11494231,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.2,2028.0,1,1,0.0,0.05307512,0.05307512,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.3,2026.0,1,1,0.0,0.1241435,0.1241435,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.3,2027.0,1,1,0.0,0.03754268,0.03754268,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105717,0.3,2028.0,1,1,0.0,0.12716009,0.12716009,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.2,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.2,2027.0,1,1,0.0,0.00580217,0.00580217,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.2,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.3,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.3,2027.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,105944,0.3,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107295,0.2,2026.0,1,1,0.0,0.07484476,0.07484476,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107295,0.2,2027.0,0,0,0.0,0.98910687,0.98910687,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,107295,0.2,2028.0,1,1,0.0,0.06359876,0.06359876,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107295,0.3,2026.0,1,1,0.0,0.07484476,0.07484476,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107295,0.3,2027.0,1,1,0.0,0.04647486,0.04647486,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107295,0.3,2028.0,0,0,0.0,1.82339351,1.82339351,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.2,2026.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.2,2027.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.2,2028.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.3,2026.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.3,2027.0,0,0,0.0,1.03597353,1.03597353,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107435,0.3,2028.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.2,2026.0,1,1,0.0,0.0006126,0.0006126,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.2,2027.0,1,1,0.0,0.00146321,0.00146321,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.2,2028.0,1,1,0.0,0.00610267,0.00610267,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.3,2026.0,0,0,0.0,1.6913198,1.6913198,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.3,2027.0,1,1,0.0,0.00246299,0.00246299,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,107753,0.3,2028.0,1,1,0.0,8.988e-05,8.988e-05,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.2,2026.0,1,1,0.0,0.06994888,0.06994888,0.0,15,15,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.2,2027.0,0,0,0.0,1.33890041,1.33890041,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.2,2028.0,1,1,0.0,0.11898983,0.11898983,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.3,2026.0,1,1,0.0,0.05768513,0.05768513,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.3,2027.0,0,0,0.0,1.73340862,1.73340862,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108419,0.3,2028.0,1,1,0.0,0.14609025,0.14609025,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.2,2026.0,1,1,0.0,0.00772826,0.00772826,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.2,2027.0,0,0,0.0,1.82800947,1.82800947,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.2,2028.0,1,1,0.0,0.00423181,0.00423181,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.3,2026.0,1,1,0.0,0.0067943,0.0067943,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.3,2027.0,0,0,0.0,1.84214756,1.84214756,0.0,14,14,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,108535,0.3,2028.0,1,1,0.0,0.00441174,0.00441174,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.2,2026.0,1,1,0.0,0.00032177,0.00032177,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.2,2027.0,1,1,0.0,0.00155391,0.00155391,0.0,6,6,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.2,2028.0,1,1,0.0,0.00418816,0.00418816,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.3,2026.0,1,1,0.0,0.01222387,0.01222387,0.0,8,8,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.3,2027.0,1,1,0.0,0.00214589,0.00214589,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109084,0.3,2028.0,1,1,0.0,0.02594912,0.02594912,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.2,2026.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.2,2027.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.2,2028.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.3,2026.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.3,2027.0,1,1,0.0,0.02310029,0.02310029,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109136,0.3,2028.0,1,1,0.0,0.02874113,0.02874113,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.2,2026.0,1,1,0.0,0.00246299,0.00246299,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.2,2027.0,1,1,0.0,0.00078943,0.00078943,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.2,2028.0,1,1,0.0,0.00406173,0.00406173,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.3,2026.0,1,1,0.0,6.974e-05,6.974e-05,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.3,2027.0,1,1,0.0,0.00406173,0.00406173,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,109937,0.3,2028.0,0,0,0.0,1.6913198,1.6913198,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,11076,0.2,2026.0,0,0,0.0,1.29317618,1.29317618,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,11076,0.2,2027.0,0,0,0.0,0.92718573,0.92718573,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,11076,0.2,2028.0,0,0,0.0,1.80446664,1.80446664,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,11076,0.3,2026.0,0,0,0.0,1.25297533,1.25297533,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,11076,0.3,2027.0,0,0,0.0,1.00117082,1.00117082,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_dynrag_vs_corrected,11076,0.3,2028.0,0,0,0.0,1.65878508,1.65878508,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.2,2026.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.2,2027.0,1,1,0.0,0.00638838,0.00638838,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.2,2028.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.3,2026.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.3,2027.0,1,1,0.0,0.00066156,0.00066156,0.0,7,7,0.0,1,1,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111597,0.3,2028.0,1,1,0.0,0.00087967,0.00087967,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_dynrag_vs_corrected,111718,0.2,2026.0,1,1,0.0,0.00837912,0.00837912,0.0,12,12,0.0,0,0,0.0,0,0,0.0
